Clinic Aid Code,Genre,Average Age of the SME (years),"Specialty of the 
Medical Equipment",Marca,Modelo,Año,Número Serie,"Number of 
Consultations per Month",Clinic Size,% of Patients with Middle-Low to Low Income,Total Staff,Attends Patients with Health Insurance,Location of the Clinic,ZIP CODE,REGION,State,Municipality,City,Address,Instagram,Facebook,LinkedIn,Web Page,Final_Address,latitud,longitud,New_Address,geometry,CVEGEO,NSE_score,NSE,clave
AP3702-001,Woman,2,Odontology,PHROZEN + MEDIT,SONIC MINI 8K + INTRA ORAL SCANNER i700,2024,AZ2210101093,320,Micro,0.5,3,No,Urban,31064,NorthWest,Chihuahua,Chihuahua,Chihuahua,FRANCISCO VILLA 2202,,https://www.facebook.com/p/Dental-CL-100020718714383/?paipv=0&eav=AfYl2v2R9QzBaki_e5b81ayLav02l28bpTrQi-edaQCouRol9qBJOKS-cl_HZODXFJY&_rdr,,,"FRANCISCO VILLA 2202, Chihuahua",26.9403483,-105.6771826,Chihuahua Chihuahua Chihuahua FRANCISCO VILLA 2202,POINT (-105.6771826 26.9403483),8.032E+11,13.47766079,Medio-Alto,8.032E+11
AP3703-001,Man,24.01369863,Physiotherapy,BTL ,Radiofrecuencia Selectiva con trolley,2024,04900B004831,260,Micro,0.6,4,Yes,Urban,83190,NorthWest,Sonora,Hermosillo,Hermosillo,TABASCO NORTE 31,,https://www.facebook.com/Rehabile2016?locale=ms_MY,http://www.rehabile.com/?fbclid=IwAR2bLh7lQ_sH4LclU9ArmAMBAzwefsVGM3HHRskU7FkL1iWzeP0jQLDHOr0,,"TABASCO NORTE 31, Hermosillo",29.10188095,-110.9553574,Sonora Hermosillo Hermosillo TABASCO NORTE 31,POINT (-110.9553574 29.10188095),2.603E+12,23.8421407,Alto,2.603E+12
AP3706-001,Woman,22.99726027,Hyperbaric Medicine,BIOBARICA,REVITALAIR 430,2023,0,260,Micro,0.8,4,No,Semiurban,28100,West-Bajío,Colima,Tecomán,Tecoman,AV 20 DE NOVIEMBRE 454,https://www.facebook.com/p/Dr-Arnulfo-Ruiz-Alcaraz-100064016955253/,https://facebook.com/oscarenrique.escaleraordonez/?locale=es_LA,https://www.doctoralia.com.mx/oscar-enrique-escalera-ordones/dentista-odontologo/tecoman,,"AV 20 DE NOVIEMBRE 454, Tecoman",18.90996042,-103.8829642,Colima Tecomán Tecoman AV 20 DE NOVIEMBRE 454,POINT (-103.8829642 18.90996042),6.009E+11,3.678194771,Bajo-Alto,6.009E+11
AP3709-001,Man,11.00547945,Imagenology,INDEMEX,HEUS,2023,0,300,Micro,0.1,4,No,Urban,44220,West-Bajío,Jalisco,Guadalajara,Guadalajara,Avenida Fray Antonio Alcalde 2170,https://www.instagram.com/cirujanoplasticolozano/,https://web.facebook.com/drluislozano/?locale=es_LA&_rdc=1&_rdr,,,"Avenida Fray Antonio Alcalde 2170, Guadalajara",20.70808,-103.3464199,Jalisco Guadalajara Guadalajara Avenida Fray Antonio Alcalde 2170,POINT (-103.3464199 20.70808),1.4039E+12,25.78306694,Alto,1.4039E+12
AP3716-001,Enterprise,2.468493151,Imagenology,GENERAL ELECTRIC,LOGIQ P7,2024,LP7370110,1020,Small,0.7,11,No,Urban,55450,Center,México,Ecatepec de Morelos,Ecatepec de Morelos,AV ADOLFO LOPEZ MATEOS MZ 230 LOTE 19,https://cepap2000.com.mx/,https://www.facebook.com/CitologiaExfoliativaPapSaDeCv,https://citologiaexfoliativapapsadecv.miadn.mx/,,"AV ADOLFO LOPEZ MATEOS MZ 230 LOTE 19, Ecatepec de Morelos",19.54339261,-99.03849973,México Ecatepec de Morelos Ecatepec de Morelos AV ADOLFO LOPEZ MATEOS MZ 230 LOTE 19,POINT (-99.03849973 19.54339261),1.5033E+12,13.66287965,Medio-Alto,1.5033E+12
AP2834-001,Man,11.00547945,Physiotherapy,Btl Fisioterapia,RSWT topline,2024,04400B013785,260,Micro,0.3,4,No,Urban,97128,South,Yucatán,Mérida,Mérida,CALLE 17 129,https://www.instagram.com/dr.nazulake/?hl=es,https://www.facebook.com/dr.nazulake/,https://institutodeproloterapia.com/doctores/dr-miguel-angel-nazul-ake-montiel-celaya/,,"CALLE 17 129, Mérida",21.0047377,-89.6137816,Yucatán Mérida Mérida CALLE 17 129,POINT (-89.6137816 21.0047377),3.105E+12,17.74880461,Medio-Alto,3.105E+12
AP3734-001,Enterprise,1.167123288,Hyperbaric Medicine,BIOBARICA, REVITALAIR 430 Y CONCETRADOR DE OXIGENO,2024,0,1680,Medium,0.3,16,Yes,Urban,22000,NorthWest,Baja California,Tijuana,Tijuana,HERMENEGILDO GALEANA 8051,https://www.instagram.com/bellarecoveryhouse/?hl=es,https://www.facebook.com/bellarecoveryhouse/?locale=es_LA,https://www.yelp.com/biz/bella-recovery-house-tijuana,,"HERMENEGILDO GALEANA 8051, Tijuana",32.52914615,-117.0417216,Baja California Tijuana Tijuana HERMENEGILDO GALEANA 8051,POINT (-117.0417216 32.52914615),2.004E+11,10.23804253,Medio,2.004E+11
AP3742-001,Man,14.00821918,Imagenology,CARESTREAM,DRX,2021,"QRAD-23R-11006, H30F115K0220240022",1200,Small,0.4,13,Yes,Urban,31203,NorthWest,Chihuahua,Chihuahua,Chihuahua,AV DIVISION DEL NORTE 402,,,,,"AV DIVISION DEL NORTE 402, Chihuahua",28.65603041,-106.0801726,Chihuahua Chihuahua Chihuahua AV DIVISION DEL NORTE 402,POINT (-106.0801726 28.65603041),8.019E+11,24.08270797,Alto,8.019E+11
AP3743-001,Man,11.92054795,Imagenology,GENERAL ELECTRIC,ACTIVE 2TCARDIO,2024,6313506WX0,300,Micro,0.3,4,Yes,Urban,48380,West-Bajío,Jalisco,Puerto Vallarta,Puerto Vallarta,MANUEL M DIEGUEZ 360,,,https://mx.linkedin.com/in/miguel-%C3%A1ngel-v%C3%A1zquez-lozada-aba02878,,"MANUEL M DIEGUEZ 360, Puerto Vallarta",20.60250749,-105.231875,Jalisco Puerto Vallarta Puerto Vallarta MANUEL M DIEGUEZ 360,POINT (-105.231875 20.60250749),1.4067E+12,0.06489821,Bajo-Alto,1.4067E+12
AP3744-001,Man,5.002739726,Imagenology,UT,VINNO 5,2024,0,300,Micro,0.5,3,No,Urban,28016,West-Bajío,Colima,Colima,Colima,Ruben Dario 51,,https://www.facebook.com/p/C%C3%ADrculo-M%C3%A9dico-100063906528407/?paipv=0&eav=AfZD0Dwp3Boa4uPGJDrzF6DzgSNlBnTYASBCkCgvDPEyRy0CnTKqpsYHNCVtx-_M4ck&_rdr,,,"Ruben Dario 51, Colima",19.25284311,-103.716096,Colima Colima Colima Ruben Dario 51,POINT (-103.716096 19.25284311),6.002E+11,19.06458072,Alto,6.002E+11
AP3750-001,Man,27.46575342,Ophthalmology,Carl Zeiss,HF860,2024,860-24476HFA3,340,Micro,0.35,5,Yes,Urban,87330,NorthEast,Tamaulipas,Matamoros,Heroica Matamoros,Calle Primera 1604,https://www.topdoctors.mx/doctor/edgar-mendez-davila/,,https://www.doctoralia.com.mx/edgar-mendez-davila/oftalmologo/heroica-matamoros,,"Calle Primera 1604, Heroica Matamoros",25.86896297,-97.49935565,Tamaulipas Matamoros Heroica Matamoros Calle Primera 1604,POINT (-97.49935565 25.86896297),2.8022E+12,16.82705122,Medio-Alto,2.8022E+12
AP3750-001,Man,27.46575342,Ophthalmology,Carl Zeiss,HF860,2024,860-24476HFA3,340,Micro,0.35,5,Yes,Urban,87330,NorthEast,Tamaulipas,Matamoros,Heroica Matamoros,Calle Primera 1604,https://www.topdoctors.mx/doctor/edgar-mendez-davila/,,https://www.doctoralia.com.mx/edgar-mendez-davila/oftalmologo/heroica-matamoros,,"Calle Primera 1604, Heroica Matamoros",25.86896297,-97.49935565,Tamaulipas Matamoros Heroica Matamoros Calle Primera 1604,POINT (-97.49935565 25.86896297),2.8022E+12,16.82705122,Medio-Alto,2.8022E+12
AP3759-001,Woman,9.621917808,Ophthalmology,MediWorks,FC161,2024,FC161-J202403496-01-00005,340,Micro,0.65,2,No,Urban,31137,NorthWest,Chihuahua,Chihuahua,Chihuahua,Mina Progreso 1701 - C,https://twitter.com/i/flow/login?redirect_after_login=%2Fopticoemmanuel1,https://www.facebook.com/Serv.Opticoemanuel/,https://www.linkedin.com/in/juan-carlos-acosta-marquez-5b824310a/?originalSubdomain=mx,,"Mina Progreso 1701 - C, Chihuahua",28.73873087,-106.120835,Chihuahua Chihuahua Chihuahua Mina Progreso 1701 - C,POINT (-106.120835 28.73873087),8.019E+11,27.04404767,Alto,8.019E+11
AP3762-001,Woman,14.14520548,Imagenology,GENERAL ELECTRIC,VIVID IQ STANDARD,2024,6217161WX0,300,Micro,0.4,4,Yes,Urban,94294,South,Veracruz de Ignacio de la Llave,Boca del Río,Boca del RÍo,Calzada Lázaro Cárdenas 1728,,https://www.facebook.com/MediMACBocadelRio?mibextid=LQQJ4d,,,"Calzada Lázaro Cárdenas 1728, Boca del RÍo",19.15290365,-96.12606252,Veracruz de Ignacio de la Llave Boca del Río Boca del RÍo Calzada Lázaro Cárdenas 1728,POINT (-96.12606252 19.15290365),3.0028E+12,11.62262334,Medio,3.0028E+12
AP3762-001,Woman,14.14520548,Imagenology,GENERAL ELECTRIC,VIVID IQ STANDARD,2024,6217161WX0,300,Micro,0.4,4,Yes,Urban,94294,South,Veracruz de Ignacio de la Llave,Boca del Río,Boca del RÍo,Calzada Lázaro Cárdenas 1728,,https://www.facebook.com/MediMACBocadelRio?mibextid=LQQJ4d,,,"Calzada Lázaro Cárdenas 1728, Boca del RÍo",19.15290365,-96.12606252,Veracruz de Ignacio de la Llave Boca del Río Boca del RÍo Calzada Lázaro Cárdenas 1728,POINT (-96.12606252 19.15290365),3.0028E+12,11.62262334,Medio,3.0028E+12
AP3771-001,Man,20.0109589,Imagenology,GE,LOGIQ P7,2024,LP7370135,300,Micro,0.35,2,No,Semiurban,27800,NorthEast,Coahuila de Zaragoza,San Pedro,San Pedro,González Ortega 160,,https://www.facebook.com/Dr.Rosales.Ginecologo?mibextid=LQQJ4d,,,"González Ortega 160, San Pedro",25.76015285,-102.9846323,Coahuila de Zaragoza San Pedro San Pedro González Ortega 160,POINT (-102.9846323 25.76015285),5.033E+11,10.03241715,Medio,5.033E+11
AP3803-001,Enterprise,18.06575342,Ophthalmology,Carl Zeiss,Lumera 300 SIN RETINA,2024,6137105096,380,Micro,0.4,3,No,Urban,80020,NorthWest,Sinaloa,Culiacán,Culiacán Rosales,Vialidad del Congreso 2193,https://www.instagram.com/vistanovo/reels/?hl=am-et,https://www.facebook.com/CirugiaoOcular/?locale=es_LA,https://mx.linkedin.com/in/jorge-almaral-259ba1144,,"Vialidad del Congreso 2193, Culiacán Rosales",24.8033024,-107.4143083,Sinaloa Culiacán Culiacán Rosales Vialidad del Congreso 2193,POINT (-107.4143083 24.803302395835612),2.5006E+12,28.04033624,Alto,2.5006E+12
AP3817-001,Man,10.00547945,Odontology,carl zeiss,EXTARO 300 PREMIUM ,2024,0,320,Micro,0.8,3,No,Urban,23000,NorthWest,Baja California Sur,La Paz,La Paz,Josefa Ortiz de Domínguez  1925,https://www.instagram.com/endo.danielestrada?fbclid=IwAR0IKe58SHchGL9bG56eJIZg2v3w4oQMWL-FdbQSkzhgxPJSzL1lHiAUKfQ_aem_AcCL1RywwYNnghuI_p-9bZfHrsDMOqLxbPUacDO4DOo2TizcWvPf8Jn1jhF7qUpo6yiQlQbTeuxNL5CRUqA7ElkU,https://www.facebook.com/endo.danielestrada/,https://mx.linkedin.com/in/daniel-eduardo-estrada-talamantes-136526188,,"Josefa Ortiz de Domínguez  1925, La Paz",19.2346654,-103.6896392,Baja California Sur La Paz La Paz Josefa Ortiz de Domínguez  1925,POINT (-103.6896392 19.2346654),6.002E+11,10.48876271,Medio,6.002E+11
AP1701-001,Enterprise,3.032876712,Nutrition,INBODY,270 BASICO,2024,POR DEFINIR,280,Micro,0.1,4,Yes,Urban,97117,South,Yucatán,Mérida,Mérida,AV ANDRES GARCIA LAVIN PLAZA 333,https://www.instagram.com/vitology_mx/,https://www.facebook.com/vitologymx/?ref=page_internal,https://www.vitology.mx/,,"AV ANDRES GARCIA LAVIN PLAZA 333, Mérida",21.02530557,-89.60551573,Yucatán Mérida Mérida AV ANDRES GARCIA LAVIN PLAZA 333,POINT (-89.60551573 21.025305570240747),3.105E+12,29.81672809,Alto,3.105E+12
AP3832-002,Man,14.42739726,Odontology,DEXIS,IS 3700,2024,KLNH0079,640,Micro,0.6,5,Yes,Urban,40890,West-Bajío,Guerrero,Zihuatanejo de Azueta,Zihuatanejo,CUAUHTEMOC 42,https://www.instagram.com/mr_bodydesigner/?hl=es,https://www.facebook.com/RCBeautyCenterZihuatanejo/photos,https://www.ixtapazihuatanejomexico.com/directory/dr-moises-r%C3%ADos-medicina-estetica~jb,,"CUAUHTEMOC 42, Zihuatanejo",17.64311892,-101.5585703,Guerrero Zihuatanejo de Azueta Zihuatanejo CUAUHTEMOC 42,POINT (-101.5585703 17.64311892),1.2038E+12,2.407861054,Bajo-Alto,1.2038E+12
AP3843-001,Man,11.00547945,Imagenology,AGFA,IMPRESOR DRYSTAR 5302 + ACCESORIOS,2024,151613,300,Micro,0.3,3,No,Semiurban,96200,South,Veracruz de Ignacio de la Llave,Jáltipan,Jáltipan de Morelos,IGNACIO DE LA LLAVE 305,,https://www.facebook.com/profile.php?id=61556916957723&mibextid=YMEMSu&rdid=NaKBCocIiXgMbPD0,,,"IGNACIO DE LA LLAVE 305, Jáltipan de Morelos",17.96574591,-94.71904241,Veracruz de Ignacio de la Llave Jáltipan Jáltipan de Morelos IGNACIO DE LA LLAVE 305,POINT (-94.71904241 17.96574591),300890001021A,-2.838119746,Bajo-Medio,300890001021A
AP3843-001,Man,11.00547945,Imagenology,AGFA,IMPRESOR DRYSTAR 5302 + ACCESORIOS,2024,151613,300,Micro,0.3,3,No,Semiurban,96200,South,Veracruz de Ignacio de la Llave,Jáltipan,Jáltipan de Morelos,IGNACIO DE LA LLAVE 305,,https://www.facebook.com/profile.php?id=61556916957723&mibextid=YMEMSu&rdid=NaKBCocIiXgMbPD0,,,"IGNACIO DE LA LLAVE 305, Jáltipan de Morelos",17.96574591,-94.71904241,Veracruz de Ignacio de la Llave Jáltipan Jáltipan de Morelos IGNACIO DE LA LLAVE 305,POINT (-94.71904241 17.96574591),300890001021A,-2.838119746,Bajo-Medio,300890001021A
AP3844-001,Enterprise,6.252054795,Physiotherapy,BTL ,SIS ,2023,09900B008792,280,Micro,0.3,4,Yes,Urban,23406,NorthWest,Baja California Sur,Los Cabos,San José del Cabo,CARRETERA TRANSPENINSULAR KM 24.5,https://www.instagram.com/nspclinic/,https://www.facebook.com/NeuroSpinePainClinic,https://www.nsp.clinic/,,"CARRETERA TRANSPENINSULAR KM 24.5, San José del Cabo",23.0037658,-109.730608,Baja California Sur Los Cabos San José del Cabo CARRETERA TRANSPENINSULAR KM 24.5,POINT (-109.730608 23.0037658),3.008E+11,23.97317387,Alto,3.008E+11
AP3856-001,Woman,7.002739726,Imagenology,FUJIFILM,SONOSITE M TURBO C,2024,0,300,Micro,0.6,5,No,Urban,87360,NorthEast,Tamaulipas,Matamoros,Heroica Matamoros,Calle 5ta #211 esquina con calle Itubide,,https://www.facebook.com/p/Centro-M%C3%A9dico-R%C3%ADo-100064006419251/?paipv=0&eav=Afbe8-DfTvDlQ9cQ1umr3ONRCemN4Kf8qZmo7p1yPkgatBac9xlSVfykbHmTUIoEyco&_rdr,,,"Calle 5ta #211 esquina con calle Itubide, Heroica Matamoros",25.86967352,-97.49529142,Tamaulipas Matamoros Heroica Matamoros Calle 5ta #211 esquina con calle Itubide,POINT (-97.49529142 25.869673522980463),2.8022E+12,13.84380924,Medio-Alto,2.8022E+12
AP3856-001,Woman,7.002739726,Imagenology,FUJIFILM,SONOSITE M TURBO C,2024,0,300,Micro,0.6,5,No,Urban,87360,NorthEast,Tamaulipas,Matamoros,Heroica Matamoros,Calle 5ta #211 esquina con calle Itubide,,https://www.facebook.com/p/Centro-M%C3%A9dico-R%C3%ADo-100064006419251/?paipv=0&eav=Afbe8-DfTvDlQ9cQ1umr3ONRCemN4Kf8qZmo7p1yPkgatBac9xlSVfykbHmTUIoEyco&_rdr,,,"Calle 5ta #211 esquina con calle Itubide, Heroica Matamoros",25.86955768,-97.49534506,Tamaulipas Matamoros Heroica Matamoros Calle 5ta #211 esquina con calle Itubide,POINT (-97.49534506 25.86955767866533),2.8022E+12,13.84380924,Medio-Alto,2.8022E+12
AP3857-001,Man,13.00821918,Imagenology,FUJIFILM,SONOSITE M,2023,0,300,Micro,0.4,4,No,Urban,82157,NorthWest,Sinaloa,Mazatlán,Mazatlán,AV. EJERCITO MEXICANO 2912 ,https://www.instagram.com/dr.borja.tratamientodeldolor/,https://www.facebook.com/DrIsraelBorjaRosalesMedicinadelDolor,https://www.doctoralia.com.mx/israel-borja-rosales/anestesiologo-algologo/mazatlan,,"AV. EJERCITO MEXICANO 2912 , Mazatlán",23.21538403,-106.4161244,Sinaloa Mazatlán Mazatlán AV. EJERCITO MEXICANO 2912 ,POINT (-106.4161244 23.21538403),250120001029A,12.23497909,Medio,250120001029A
AP3868-001,Enterprise,5.002739726,Imagenology,GENERAL ELECTRIC,TRANSDUCTORES SECTORIAL + TRANSESOFAGICO (PEDIATRICOS) ,2024,231679PD2,680,Micro,0.55,3,No,Urban,21100,NorthWest,Baja California,Mexicali,Mexicali,Calle C 148 ,https://www.instagram.com/hospital_almater/?hl=es,https://www.facebook.com/tvdoctorencasa/videos/hablamos-de-alta-presi%C3%B3n-con-la-dra-lourdes-medina-cardi%C3%B3loga-cl%C3%ADnica-y-ecocardi/463587468960601/,https://www.almater.mx/especialidades/cardiologia/,,"Calle C 148 , Mexicali",32.66328664,-115.4755457,Baja California Mexicali Mexicali Calle C 148 ,POINT (-115.4755457 32.66328664),2.002E+11,23.37708202,Alto,2.002E+11
AP3891-001,Enterprise,5.002739726,Ophthalmology,SKY MEDIC,RADIO AGE,2022,0,380,Micro,0.5,5,Yes,Urban,76800,Center,Querétaro,San Juan del Río,San Juan del Rio,Calle Corregidora 194,https://www.instagram.com/sundara.medestetica/,https://www.facebook.com/sundara.medestetica/,,,"Calle Corregidora 194, San Juan del Rio",20.43536151,-99.98501208,Querétaro San Juan del Río San Juan del Rio Calle Corregidora 194,POINT (-99.98501208 20.43536151),2.2016E+12,6.324341721,Medio-Bajo,2.2016E+12
AP3894-001,Man,13.00821918,Imagenology,GE,VERSANA ACTIVE,2024,6312062WX0,300,Micro,0.4,5,Yes,Urban,44520,West-Bajío,Jalisco,Guadalajara,Guadalajara,DE LA NEBULOSA 2923,https://www.instagram.com/algologia_intervencionista/,https://www.facebook.com/draldoalgologo,https://draldoalgologo.com/,,"DE LA NEBULOSA 2923, Guadalajara",20.66465782,-103.3880782,Jalisco Guadalajara Guadalajara DE LA NEBULOSA 2923,POINT (-103.3880782 20.66465782),1.4039E+12,27.53191244,Alto,1.4039E+12
AP3958-001,Man,12.00547945,Imagenology,CHISON,SONOEYE P3 ,2022,123090170,300,Micro,0.5,4,No,Semiurban,77764,South,Quintana Roo,Tulum,Tulum,Calle 5 Sur 10,,https://www.facebook.com/profile.php?id=100092421170900,https://www.linkedin.com/in/drraulgomez830527/?utm_source=share&utm_campaign=share_via&utm_content=profile&utm_medium=ios_app,,"Calle 5 Sur 10, Tulum",20.21807742,-87.45104554,Quintana Roo Tulum Tulum Calle 5 Sur 10,POINT (-87.45104554 20.218077423814226),2.3009E+12,2.393872352,Bajo-Alto,2.3009E+12
AP3967-001,Man,30.08767123,Odontology,Sirona,Primescan Connect,2024,806076,320,Micro,0.4,4,Yes,Urban,53950,Center,México,Naucalpan de Juárez,Naucalpan de Juárez,Fuente del Mirador 30,,,https://www.doctoralia.com.mx/francisco-de-la-torre-jara/dentista-odontologo/naucalpan-de-juarez,,"Fuente del Mirador 30, Naucalpan de Juárez",19.42525738,-99.22733252,México Naucalpan de Juárez Naucalpan de Juárez Fuente del Mirador 30,POINT (-99.22733252 19.42525738),1.5057E+12,21.9227241,Alto,1.5057E+12
AP3976-001,Man,18.0109589,Gynecology,Mindray ,DC30 ,2021,JM334004378,780,Small,0.9,14,Yes,Urban,86369,South,Tabasco,Comalcalco,Comalcalco,AVENIDA BICENTENARIO M-2,,https://www.facebook.com/laboratoriogranielmx/,,,"AVENIDA BICENTENARIO M-2, Comalcalco",18.2655278,-93.21273679,Tabasco Comalcalco Comalcalco AVENIDA BICENTENARIO M-2,POINT (-93.21273679 18.2655278),27005010A,,,
AP3976-002,Man,18.0109589,Imagenology,DRGEM,Compact C,2023,"DCF2280005A, ATQ2280064A, AWH2280049A, API2280153A, M2208218, ABC2281917A, PCB2282807A, P1D2282807A, CAF2282807A, 405KCCVK4627",900,Small,0.9,14,Yes,Urban,86369,South,Tabasco,Comalcalco,Comalcalco,AVENIDA BICENTENARIO M-2,,https://www.facebook.com/laboratoriogranielmx/,,,"AVENIDA BICENTENARIO M-2, Comalcalco",18.2655278,-93.21273679,Tabasco Comalcalco Comalcalco AVENIDA BICENTENARIO M-2,POINT (-93.21273679 18.2655278),27005010A,,,
AP3978-001,Woman,12.00547945,Imagenology,General Electric,VIVID IQ,2024,6217386WX0,300,Micro,0.3,5,Yes,Urban,77504,South,Quintana Roo,Benito Juárez,Cancún,AV. ISLA MUJERES MANZ. 1 LOTE 2,https://www.instagram.com/jime.cardiopedia/?FORM=SNAPST,https://www.facebook.com/JPLcardiopedia/,https://www.doctoralia.com.mx/jimena-perdigon-lagunes/cardiologo-pediatrico-pediatra/cancun?utm_campaign=24853&utm_medium=link&utm_source=widget&utm_term=facebook-profile-link,,"AV. ISLA MUJERES MANZ. 1 LOTE 2, Cancún",21.1383972,-86.82378842,Quintana Roo Benito Juárez Cancún AV. ISLA MUJERES MANZ. 1 LOTE 2,POINT (-86.82378842 21.13839720473472),2.3005E+12,9.487376995,Medio,2.3005E+12
MS4188-001,Man,10.09041096,Physiotherapy,BTL,MAGNUM,2024,84400B000934,260,Micro,0.45,5,No,Urban,3103,Center,Ciudad de México,Benito Juárez,Ciudad de México,CALLE SAN FRANCISCO 15,https://www.instagram.com/fisioabcdelvalle/?utm_source=qr&igsh=Y2F3Mmk4dm1sNGQ%3D,https://www.facebook.com/fisioabcdelvalle/,,,"CALLE SAN FRANCISCO 15, Ciudad de México",19.37573432,-99.17490667,Ciudad de México Benito Juárez Ciudad de México CALLE SAN FRANCISCO 15,POINT (-99.17490667 19.37573432),9.014E+11,33.53200229,Alto,9.014E+11
AP1813-001,Enterprise,12.91506849,Odontology,ITERO ,ELEMENT 5D,2022,BLX2021W15A555,560,Small,0.2,8,Yes,Urban,5110,Center,Ciudad de México,Cuajimalpa de Morelos,Ciudad de México,PASEO DE LOS TAMARINDOS 384,https://www.instagram.com/edentalgroup/,https://www.facebook.com/edentalg/,https://www.edentalgroup.mx/?fbclid=IwAR28snYeCCR-4sppRGpVDM2OWzA4ZLSy2PwtnXMHck6wg3Ps8K62L0u8D10,,"PASEO DE LOS TAMARINDOS 384, Ciudad de México",19.37509965,-99.26127585,Ciudad de México Cuajimalpa de Morelos Ciudad de México PASEO DE LOS TAMARINDOS 384,POINT (-99.26127585 19.37509965),9.01E+11,25.19440577,Alto,9.01E+11
AP4019-001,Enterprise,12.80821918,Imagenology,RAYOS X PORTATIL,MSLPX15,2024,0,2040,Small,0.8,11,Yes,Urban,80014,NorthWest,Sinaloa,Culiacán,Culiacán Rosales,CARRETERA A IMALA 2771,,https://www.facebook.com/somossaludmx/,,,"CARRETERA A IMALA 2771, Culiacán Rosales",24.85246325,-107.3484221,Sinaloa Culiacán Culiacán Rosales CARRETERA A IMALA 2771,POINT (-107.3484221 24.85246325),250062528,,,
AP4023-001,Woman,18.0109589,Odontology,ITERO,ELEMENT 2 1Y,2024,BLX2022W12A234,960,Small,0.3,7,Yes,Urban,63173,West-Bajío,Nayarit,Tepic,Tepic,MALVA 25,https://www.instagram.com/dentalltepicmx/,https://www.facebook.com/dentalltepicmx,,,"MALVA 25, Tepic",21.48629264,-104.8558889,Nayarit Tepic Tepic MALVA 25,POINT (-104.8558889 21.48629264),1.8017E+12,20.11779387,Alto,1.8017E+12
AP4061-001,Man,25.01643836,Ophthalmology,CARL ZEISS,Cirrus 6000 + angioplex,2021,6000-14791,340,Micro,0.5,5,Yes,Urban,36520,West-Bajío,Guanajuato,Irapuato,Irapuato,Boulevard Lázaro Cárdenas 1851,https://www.instagram.com/institutooftalmologicoprivado/,https://www.facebook.com/InstitutoOftalmologicoPrivado,https://www.oftalmologico.com.mx/,,"Boulevard Lázaro Cárdenas 1851, Irapuato",20.6760044,-101.369315,Guanajuato Irapuato Irapuato Boulevard Lázaro Cárdenas 1851,POINT (-101.369315 20.6760044),1.1017E+12,11.56970306,Medio,1.1017E+12
MS4167-001,Woman,20.84931507,Ophthalmology,MEDIWORKS,S390 + Tonómetro de aplanación ,2024,S390L-J202401440-01-00010,340,Micro,0.05,2,Yes,Urban,3100,Center,Ciudad de México,Benito Juárez,Ciudad de México,MIGUEL LAURENT 17,,https://hospitalangeles.com/medico/beatriz-eugenia-nader-ferrer,https://www.doctoralia.com.mx/beatriz-eugenia-nader-ferrer/oftalmologo/ciudad-de-mexico,,"MIGUEL LAURENT 17, Ciudad de México",19.37440233,-99.1613829,Ciudad de México Benito Juárez Ciudad de México MIGUEL LAURENT 17,POINT (-99.1613829 19.37440233),9.014E+11,33.53648196,Alto,9.014E+11
AP4079-001,Woman,7.002739726,Odontology,DEXIS,IS 3600,2024,KGNB0045,320,Small,0.15,10,No,Urban,68026,South,Oaxaca,Oaxaca de Juárez,Oaxaca de Juárez,CALLE PROLONGACIÓN EUCALIPTOS 102,,,https://www.doctoralia.com.mx/ilse-barba-pliego/dentista-odontologo/benito-juarez#address-id=%5B119743%5D&filters%5Bspecializations%5D%5B%5D=63,,"CALLE PROLONGACIÓN EUCALIPTOS 102, Oaxaca de Juárez",17.09655998,-96.71042605,Oaxaca Oaxaca de Juárez Oaxaca de Juárez CALLE PROLONGACIÓN EUCALIPTOS 102,POINT (-96.71042605 17.096559980753792),2.0067E+12,16.62131477,Medio-Alto,2.0067E+12
AP4080-001,Man,13.00821918,Imagenology,GE,VIVID IQ STANDARD,2024,6217427WX0,300,Micro,0.15,3,Yes,Urban,66269,NorthEast,Nuevo León,San Pedro Garza García,San Pedro Garza García,AVENIDA FRIDA KAHLO 180,https://hospitalangeles.com/medico/juan-carlos-tirado-alderete,,https://www.doctoralia.com.mx/juan-carlos-tirado/cardiologo-pediatrico-pediatra/nuevo-leon,,"AVENIDA FRIDA KAHLO 180, San Pedro Garza García",25.64849136,-100.3262225,Nuevo León San Pedro Garza García San Pedro Garza García AVENIDA FRIDA KAHLO 180,POINT (-100.3262225 25.64849136),1.9019E+12,36.3309326,Alto,1.9019E+12
